category,confidence,food_id,food_name_jp,matched,no_match,reason
菓子類,high,15056,＜和干菓子類＞　ひなあられ　関西風,False,True,"Hinaarare (雛あられ) is a traditional Japanese confectionery specific to Hinamatsuri festival, made with rice and mochi with distinct Japanese preparation methods and cultural significance; no direct US equivalent exists in the USDA database despite similar nutrient profiles to rice cakes"
菓子類,high,15061,＜和干菓子類＞　ボーロ　小粒,False,True,"ボーロ is a traditional Japanese puffed cracker/confectionery with specific texture and preparation method; no US USDA entry matches both the food concept and nutrient profile (low protein 2.5g, very high carbs 97.3g, minimal fat 1.9g with added micronutrients like VitD 0.8μg and VitB12 0.2μg suggesting fortification typical of Japanese confectionery)"
菓子類,high,15063,＜和干菓子類＞　松風,False,True,松風 (Matsukazé) is a traditional Japanese dry confectionery (wagashi) with specific cultural/preparation methods; no nutritionally or conceptually equivalent US food exists in the candidates despite some numerical similarity
菓子類,high,15064,＜和干菓子類＞　みしま豆,False,True,"Mishima-mame is a traditional Japanese dry confectionery (roasted mixed beans/peas with seasonings); no USDA equivalent exists as it is a Japan-specific traditional sweet snack product with characteristic flavor profile and preparation method distinct from granola bars, rice cakes, or other Western snacks offered"
菓子類,high,15065,＜和干菓子類＞　八つ橋,False,True,"八つ橋 is a traditional Japanese confectionery (mochi-based sweet with cinnamon/bean filling) with no direct US equivalent; while nutritionally similar to pure sugars, the food concept and preparation are distinctly Japanese and not matched by any USDA category"
菓子類,high,15066,＜和干菓子類＞　らくがん　らくがん,False,True,"Rakugan is a traditional Japanese pressed sugar confection with specific cultural and textural properties (hard, molded candy) that has no direct US equivalent; closest candidates (hard candies, sugars) lack the cultural context and specific composition of this traditional wagashi"
菓子類,high,15067,＜和干菓子類＞　らくがん　麦らくがん,False,True,"Rakugan (麦らくがん) is a traditional Japanese pressed sugar candy with barley, a Japan-specific confectionery with no direct US equivalent; closest candidates are rice cakes or sugar products, but they lack the cultural and compositional specificity of this traditional wagashi"
菓子類,high,15068,＜和干菓子類＞　らくがん　もろこしらくがん,False,True,"もろこしらくがん (moroko rakugan) is a traditional Japanese hard candy made from corn starch and sugar with no direct US equivalent; rice cakes and snacks are structurally different products, and USDA lacks entries for traditional Japanese rakugan confectionery"
菓子類,high,15127,＜菓子パン類＞　カレーパン　皮及び具,False,True,"Curry pan is a Japan-specific fried bread pastry with curry filling; no direct US equivalent exists in USDA database - closest candidates (pies, cakes, sweet rolls) differ significantly in preparation method (fried vs baked), filling type (curry vs cream/fruit), and conceptual category"
菓子類,high,15129,＜菓子パン類＞　カレーパン　具のみ,False,True,"カレーパン具のみ (curry bread filling only) is a Japanese-specific confectionery/sweet bread product with no direct US equivalent; all USDA candidates are either ice cream, frozen novelties, or standard baked goods that don't match the curry-spiced bread filling concept"
菓子類,high,15117,＜果実菓子類＞　マロングラッセ,False,True,マロングラッセ (candied chestnuts glazed with sugar syrup) is a traditional French-Japanese confectionery with no direct US equivalent; closest candidates are generic syrups/candies but lack the specific chestnut fruit base and glazing technique characteristic of this product
菓子類,high,15139,＜その他＞　しるこ　こしあん,False,True,"Shiruko with koshian is a traditional Japanese sweet red bean soup/paste confectionery with no direct US equivalent; closest candidates are Western baked goods and pie fillings which differ significantly in preparation, texture, and cultural context"
し好飲料類,high,16015,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,False,True,"Shochu is a Japanese distilled spirit with minimal carbohydrates and nutrients; no USDA entry exists for traditional spirits with this pure alcohol profile - closest candidates (whiskey sour, wine, beer) all contain significant sugars/carbs not present in shochu"
し好飲料類,high,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,False,True,"本みりん (hon-mirin) is a traditional Japanese sweetening agent with unique fermentation profile; no USDA database entry captures its specific composition as a rice-based condiment/ingredient rather than a beverage, and nutrient profile (241kcal, 26.8g carbs, minimal protein) doesn't match any alcoholic beverage candidate which are either too low/high in energy or lack comparable carbohydrate content"
し好飲料類,high,16026,＜アルコール飲料類＞　（混成酒類）　みりん　本直し,False,True,"本直しみりん (hon-mirin) is a traditional Japanese sweetening condiment made from glutinous rice with high alcohol content (~14%), distinct from any USDA beverage category; while some candidates match energy content, none represent this specific Japanese cooking ingredient/condiment"
し好飲料類,high,16032,＜アルコール飲料類＞　（混成酒類）　ベルモット　辛口タイプ,False,True,"Vermouth (dry/辛口) is a fortified wine aperitif with aromatized herbs and botanicals; USDA database lacks fortified wine/vermouth entries, only table wines and beers which differ significantly in production method, flavor profile, and alcohol content"
し好飲料類,high,16033,＜茶類＞　（緑茶類）　玉露　茶,False,True,"Gyokuro tea is a concentrated dry tea leaf product with extremely high nutrient density (29.1g protein, 43.9g fiber per 100g); all USDA candidates are alcoholic wines with <1g protein and no fiber, making them fundamentally incompatible—no suitable match exists in the provided database"
し好飲料類,high,16034,＜茶類＞　（緑茶類）　玉露　浸出液,False,True,"Gyokuro tea infusion is a premium Japanese green tea beverage with distinctive nutrient profile (high K, moderate protein, vitamin C); no USDA entry exists for brewed green tea - candidates are either plain water, juices, or wines, none matching the tea category or nutrient composition"
し好飲料類,high,16035,＜茶類＞　（緑茶類）　抹茶　茶,False,True,"Matcha tea powder is a Japan-specific food product with unique nutrient profile (high protein 29.6g, fiber 38.5g, vitamin A 29000μg) that has no equivalent in the provided USDA wine database; all candidates are alcoholic beverages completely unrelated to tea"
し好飲料類,high,16036,＜茶類＞　（緑茶類）　せん茶　茶,False,True,"Sencha green tea (dried leaf form) has no equivalent in the provided USDA wine database; the Japanese item is a tea product while all candidates are alcoholic beverages, making this a category mismatch with no suitable alternative."
し好飲料類,high,16043,＜茶類＞　（発酵茶類）　紅茶　茶,False,True,"Japanese black tea (紅茶) dried leaf is a concentrated tea product with high protein/fiber/minerals from processing, while all USDA candidates are alcoholic wines with completely different compositions and no tea candidates available in the provided database"
し好飲料類,high,16048,＜コーヒー・ココア類＞　ココア　ピュアココア,False,True,"Pure cocoa powder is a common global ingredient that should exist in USDA database, but all candidates are alcoholic wines with completely mismatched nutrients (protein 0.07g vs 18.5g, fat missing vs 20.9g, fiber missing vs 23.9g); this represents a database search failure, not a food mismatch"
し好飲料類,high,16056,＜その他＞　青汁　ケール,False,True,"青汁 (aojiru/kale juice) is a concentrated vegetable powder beverage with extremely high nutrient density (312kcal, 13.8g protein, 28g fiber, 1200mg Ca, 10000μg VitA per 100g) that bears no nutritional or conceptual resemblance to the wine candidates provided; no USDA vegetable juice or powder entry matches this profile in the candidate list"
し好飲料類,high,16050,＜その他＞　甘酒,False,True,"甘酒 (amazake) is a traditional Japanese sweet rice beverage with unique fermentation characteristics; no USDA entry adequately matches its composition (high carbs from rice koji fermentation, low protein/minerals profile, and cultural/processing distinctiveness)"
し好飲料類,high,16051,＜その他＞　昆布茶,False,True,Kombu tea is a Japanese seaweed-based beverage with no equivalent in the USDA database; all candidates are alcoholic wines which are completely unsuitable matches for a non-alcoholic kelp tea product
調味料・香辛料類,high,17005,＜調味料類＞　（辛味調味料類）　チリペッパーソース,False,True,Chili pepper sauce is a spice-based condiment with very low moisture content and high capsaicinoid concentration; USDA candidates are predominantly soups with much higher water content and different nutrient profiles - no adequate match exists in the provided database
調味料・香辛料類,high,17009,＜調味料類＞　（しょうゆ類）　たまりしょうゆ,False,True,"Tamari shoyu is a Japan-specific soy sauce product with no direct US equivalent; while fish sauce (candidate 5) is closest nutritionally, it is a different fermented product from a different cuisine and does not represent the same food concept"
調味料・香辛料類,high,17011,＜調味料類＞　（しょうゆ類）　しろしょうゆ,False,True,"Shiro shoyu (white soy sauce) is a Japan-specific fermented condiment with unique flavor profile and production method; no US USDA database entry matches both the food concept and nutrient profile - candidates are either wrong food categories (dressings, hot sauces) or nutritionally dissimilar"
調味料・香辛料類,high,17087,＜調味料類＞　（しょうゆ類）　だししょうゆ,False,True,"Dashi-shoyu is a Japanese dashi-based soy sauce with bonito/kombu stock, a traditional Japanese condiment with no direct US equivalent; closest candidates (oyster sauce, various gravies/sauces) are conceptually and nutritionally dissimilar enough to warrant NO_MATCH"
調味料・香辛料類,high,17012,＜調味料類＞　（食塩類）　食塩,False,True,"食塩 (table salt) is a basic seasoning ingredient universally available, but all USDA candidates are oils/fats from wrong food category with completely mismatched nutrient profiles; no salt entry provided in candidate list"
調味料・香辛料類,high,17013,＜調味料類＞　（食塩類）　並塩,False,True,Japanese table salt (並塩) is a basic seasoning ingredient with 97.3g salt per 100g; all USDA candidates are oils/fats with completely different nutrient profiles and food categories - no suitable match exists in the provided list
調味料・香辛料類,high,17146,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料含む,False,True,"Reduced-sodium salt seasoning blend is not represented in USDA database; all candidates are oils/fats, fundamentally different from a salt-based seasoning product"
調味料・香辛料類,high,17147,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料不使用,False,True,Reduced-sodium salt (食塩) is a specialized mineral/salt product with no equivalent in USDA Fats and Oils category; all candidates are cooking oils/fats which are fundamentally different food items
調味料・香辛料類,high,17014,＜調味料類＞　（食塩類）　精製塩　家庭用,False,True,"Refined table salt (精製塩) is a basic seasoning ingredient universally available, but USDA database lacks a salt-specific entry; all candidates are fats/oils with completely mismatched nutrient profiles (884 kcal vs 0 kcal, 100g fat vs 0g fat)"
調味料・香辛料類,high,17089,＜調味料類＞　（食塩類）　精製塩　業務用,False,True,"Refined salt (精製塩) is a basic seasoning ingredient widely available in the US, but all USDA candidates provided are oils and fats from the wrong food category; no salt products are included in the candidate list."
調味料・香辛料類,high,17091,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,False,True,"Balsamic vinegar (fruit vinegar) is a specific condiment product with no equivalent in the provided USDA soup and dressing candidates; vinegars are not represented in this selection, making NO_MATCH the appropriate choice"
調味料・香辛料類,high,17130,＜調味料類＞　（だし類）　あごだし,False,True,"Ago dashi is a Japanese fish stock (flying fish broth) made from dried flying fish - a traditional dashi product with no direct US equivalent in the USDA database; prepared broths listed are made from beef/chicken/vegetables, not fish-based, and ago dashi's minimal nutrients (0.0 kcal, 0.1g protein) indicate it's a dry seasoning/stock base rather than prepared broth"
調味料・香辛料類,high,17019,＜調味料類＞　（だし類）　かつおだし　荒節,False,True,"かつおだし荒節 (bonito flake dashi stock) is a Japan-specific umami seasoning base with no direct US equivalent; while broths exist, dashi is a unique ingredient class fundamentally different in preparation, purpose, and cultural use"
調味料・香辛料類,high,17131,＜調味料類＞　（だし類）　かつおだし　本枯れ節,False,True,"本枯れ節 (honkarebushi/katsuobushi dashi) is a Japan-specific dried bonito fish product and dashi base with no direct US food equivalent; while fish broth exists, katsuobushi dashi is a traditional fermented/dried fish product fundamentally different from standard broths"
調味料・香辛料類,high,17020,＜調味料類＞　（だし類）　昆布だし　水出し,False,True,"昆布だし (kombu dashi) is a Japan-specific kelp-based stock/broth with no direct US equivalent; while USDA has broths, kombu dashi is a traditional Japanese foundational ingredient with distinct preparation and cultural significance"
調味料・香辛料類,high,17132,＜調味料類＞　（だし類）　昆布だし　煮出し,False,True,"Kombu dashi (kelp broth) is a traditional Japanese seaweed-based stock with no direct USDA equivalent; while some broths match energy content, none represent the same food concept or ingredient base"
調味料・香辛料類,high,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,False,True,"Dashi (Japanese stock made from bonito and kombu) is a fundamental Japanese culinary ingredient with no direct US equivalent; while broths exist, dashi's specific preparation method, cultural significance, and use as a base ingredient rather than a finished soup makes it distinctly Japan-specific"
調味料・香辛料類,high,17148,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,False,True,"かつお・昆布だし (bonito and kombu dashi) is a traditional Japanese stock/broth made from dried fish and seaweed, a Japan-specific foundational ingredient with no direct US equivalent in the USDA database; while broths exist, dashi represents a distinct culinary preparation unique to Japanese cuisine"
調味料・香辛料類,high,17022,＜調味料類＞　（だし類）　しいたけだし,False,True,"Shiitake dashi is a traditional Japanese mushroom-based broth/stock with no direct US equivalent; while broths exist in USDA database, dashi is a foundational Japanese ingredient with specific preparation and cultural significance that distinguishes it from Western broths"
調味料・香辛料類,high,17023,＜調味料類＞　（だし類）　煮干しだし,False,True,"煮干しだし (niboshi dashi) is a Japan-specific dashi broth made from dried sardines; while USDA broths exist, they are fundamentally different products (Western beef/chicken broths vs. traditional Japanese fish-based dashi with distinct umami profile and preparation method)"
調味料・香辛料類,high,17024,＜調味料類＞　（だし類）　鶏がらだし,False,True,"鶏がらだし (chicken dashi) is a traditional Japanese broth concentrate/seasoning base with minimal processing and very low sodium (0.1g), distinct from commercial bouillon cubes and canned broths which are all significantly higher in salt (0.457-1.019g) and represent a different product category"
調味料・香辛料類,high,17028,＜調味料類＞　（だし類）　顆粒和風だし,False,True,Granular Japanese dashi (bonito and kombu broth base) is a Japan-specific seasoning product with no direct US equivalent; candidates 3-5 are beef/chicken broths which differ fundamentally in base ingredient and flavor profile
調味料・香辛料類,high,17140,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,False,True,Nabe tsuyu is a Japanese hot pot broth concentrate (dashi-based seasoning sauce) with no direct US equivalent; closest USDA candidates are broths/soups but this is a concentrated seasoning product fundamentally different in purpose and composition from ready-to-serve broths.
調味料・香辛料類,high,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,False,True,Mentsuyu (straight noodle sauce) is a concentrated Japanese dashi-based seasoning with specific umami and sodium profile; no USDA entry adequately represents this traditional Japanese soup/noodle condiment product
調味料・香辛料類,high,17143,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,False,True,"Miso-based ramen soup concentrate is a Japan-specific seasoning product with no direct US equivalent; closest USDA matches (sauces, gravies) differ significantly in purpose, formulation, and key ingredients (miso paste fermentation, kombu/bonito dashi base)"
調味料・香辛料類,high,17095,＜調味料類＞　（調味ソース類）　エビチリの素,False,True,エビチリの素 is a Japanese seasoning/sauce base specifically formulated for shrimp chili dishes with unique flavor profile; no US USDA entry matches both the food concept and nutrient composition (candidates are soups/gravies with different purposes and nutritional profiles)
調味料・香辛料類,high,17100,＜調味料類＞　（調味ソース類）　二杯酢,False,True,"二杯酢 is a traditional Japanese vinegar-based condiment (sushi vinegar blend of vinegar and sugar) with no direct USDA equivalent; candidates are either unrelated condiments (mustard, capers), salad dressings, or soups/gravies, none of which match the core concept of a vinegar-sugar seasoning sauce"
調味料・香辛料類,high,17102,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,False,True,"Sushi vinegar (すし酢) is a Japan-specific seasoning blend of rice vinegar, sugar, and salt with no direct US equivalent; closest candidates (salad dressings, sauces) differ fundamentally in composition, purpose, and nutrient profile"
調味料・香辛料類,high,17103,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,False,True,"Sushi vinegar (すし酢) is a Japan-specific seasoning blend (rice vinegar, sugar, salt) with no direct US equivalent in the USDA database; candidates are salad dressings, hot sauces, and other condiments with fundamentally different compositions and culinary purposes"
調味料・香辛料類,high,17106,＜調味料類＞　（調味ソース類）　テンメンジャン,False,True,"Tenmennjian (甜麺酱/sweet bean paste sauce) is a Chinese/Asian fermented condiment with no direct US USDA equivalent; while teriyaki sauce (candidates 4-5) shares some functional similarity as an Asian sauce, tenmennjian's distinctive sweet fermented bean paste base, protein content (8.5g), and fiber (3.1g) profile indicate a fundamentally different fermented product not well-represented in available USDA entries."
調味料・香辛料類,high,17110,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,False,True,"ぽん酢しょうゆ (ponzu shoyu) is a traditional Japanese citrus-based soy sauce condiment with no direct US equivalent; no candidate matches its unique composition of soy sauce, citrus juice, vinegar, and dashi elements"
調味料・香辛料類,high,17032,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,False,True,"Mapo tofu sauce base is a Chinese seasoning blend (spice mix + sauce concentrate) with no direct US USDA equivalent; closest candidates are salad dressings and soups which are fundamentally different food products (ready-to-eat vs. seasoning base), making NO_MATCH the most appropriate choice."
調味料・香辛料類,high,17144,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,False,True,"焼きそば粉末ソース (yakisoba powder sauce) is a Japan-specific seasoning blend with no direct US equivalent; while dry sauce/gravy mixes exist, this product's unique formulation, high salt content (30.6g), and specific yakisoba flavor profile have no matching USDA counterpart"
調味料・香辛料類,high,17115,＜調味料類＞　（調味ソース類）　ゆずこしょう,False,True,"Yuzu kosho is a Japan-specific condiment made from yuzu citrus zest, green chili peppers, and salt with no direct US food supply equivalent; while wasabi (#7) is the closest Japanese condiment match, it differs significantly in composition and the high salt content (25.2g/100g) and fiber (6.2g) profile are characteristic of the yuzu peel-based product not well-represented in USDA database"
調味料・香辛料類,high,17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,False,True,"Tomato ketchup is a common condiment available globally, but none of the USDA candidates are ketchup or tomato-based condiment products - all are soups, gravies, or salad dressings with substantially different nutrient profiles and food categories"
調味料・香辛料類,high,17044,＜調味料類＞　（みそ類）　米みそ　甘みそ,False,True,"Sweet miso (甘みそ) is a fermented Japanese seasoning paste with no direct USDA equivalent; while some candidates are sauces/condiments, none match the fermented soybean-rice base, protein content (9.7g), or nutritional profile of miso"
調味料・香辛料類,high,17045,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,False,True,淡色辛みそ (light-colored salty miso) is a fermented soybean paste with no direct US equivalent; USDA database lacks miso entries and provided candidates are unrelated condiments/sauces with fundamentally different fermentation profiles and ingredient bases
調味料・香辛料類,high,17046,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,False,True,赤色辛みそ (red spicy miso) is a Japan-specific fermented soybean paste with no direct US equivalent; closest candidates are gravies and sauces but functionally and compositionally distinct from miso
調味料・香辛料類,high,17120,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,False,True,"Dashi-infused miso is a traditional Japanese fermented seasoning with no direct USDA equivalent; while candidates 2-3 offer some sauce similarities, none adequately represent miso's unique fermentation profile, protein content (11g), or functional role as a fundamental Japanese seasoning base."
調味料・香辛料類,high,17145,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,False,True,"だし入りみそ (dashi-containing miso) is a traditional Japanese fermented seasoning with no direct US equivalent; while teriyaki sauce (entry 7) shows similar salt content (9.7g vs 9.7g), miso is fundamentally a fermented paste product distinct from ready-to-serve sauces, making NO_MATCH the appropriate choice"
調味料・香辛料類,high,17047,＜調味料類＞　（みそ類）　麦みそ,False,True,Barley miso (麦みそ) is a Japan-specific fermented paste with no direct US equivalent; USDA database lacks miso products or comparable fermented legume-grain pastes
調味料・香辛料類,high,17048,＜調味料類＞　（みそ類）　豆みそ,False,True,"豆みそ (mame miso/bean miso) is a traditional Japanese fermented soybean paste with no direct USDA equivalent; while some candidates are condiments/seasonings, none match the fermented soybean paste category or nutritional profile (high protein 17.2g, high salt 10.9g, high potassium 930mg, characteristic of miso)"
調味料・香辛料類,high,17119,＜調味料類＞　（みそ類）　減塩みそ,False,True,"減塩みそ (reduced-salt miso) is a traditional Japanese fermented soybean paste with no direct USDA equivalent; while some sauce candidates exist, none match the fermented soybean base, protein content (11g), fiber (4.3g), or nutritional profile of miso"
調味料・香辛料類,high,17050,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,False,True,"Instant miso paste is a traditional Japanese fermented soybean product with no direct USDA equivalent; while some sauce candidates exist, none match the fundamental food concept of fermented miso, making this a Japan-specific food requiring NO_MATCH"
調味料・香辛料類,high,17121,＜調味料類＞　（みそ類）　辛子酢みそ,False,True,Karashi sumiso (spicy mustard miso) is a traditional Japanese miso-based condiment with no direct US equivalent; closest USDA entries are salad dressings and sauces but lack the fermented miso base and specific Japanese flavor profile that defines this product
調味料・香辛料類,high,17122,＜調味料類＞　（みそ類）　ごまみそ,False,True,"Goma miso (sesame miso) is a traditional Japanese miso paste product with no direct equivalent in USDA database; while some candidates are condiments/sauces, none match the core miso fermented soybean paste concept or nutritional profile (high protein 9.4g, high fiber 5.5g, high sodium 4.0g salt, low energy density for a paste)"
調味料・香辛料類,high,17123,＜調味料類＞　（みそ類）　酢みそ,False,True,"酢みそ (su-miso, vinegar miso) is a traditional Japanese miso-based condiment with no direct US equivalent; while some candidates are sauces/dressings, none match the fermented miso base or Japanese condiment category"
調味料・香辛料類,high,17124,＜調味料類＞　（みそ類）　練りみそ,False,True,"練りみそ (nerimiso/miso paste) is a traditional Japanese fermented soybean condiment with no direct US equivalent; while some candidates are sauces/condiments, none match the fundamental fermented soybean paste composition or food category"
調味料・香辛料類,high,17136,＜調味料類＞　（その他）　キムチの素,False,True,"Kimchi no moto is a Japanese seasoning base for making kimchi (fermented spicy vegetable condiment) - a traditional Asian fermented food product with no direct USDA equivalent; closest candidates are Western soups/sauces which differ fundamentally in purpose, fermentation status, and ingredient composition"
調味料・香辛料類,high,17053,＜調味料類＞　（その他）　酒かす,False,True,"Sake kasu (酒かす) is a Japan-specific fermented byproduct of sake brewing with no direct US food equivalent; USDA candidates are all soups, gravies, or condiments with fundamentally different processing and culinary use."
調味料・香辛料類,high,17127,＜調味料類＞　（その他）　ふりかけ　たまご,False,True,"Tamago furikake (egg seasoning sprinkle) is a Japan-specific seasoning blend with no direct US equivalent; candidates are soups, dressings, or margarine spreads that don't match the concept of a dry egg-based seasoning powder for sprinkling on rice."
調味料・香辛料類,high,17138,＜調味料類＞　（その他）　料理酒,False,True,"料理酒 (cooking sake) is a Japan-specific seasoning with unique fermentation characteristics; no US USDA database entry adequately represents this traditional Japanese cooking ingredient - all candidates are soups, gravies, or dressings rather than alcoholic cooking seasonings"
調味料・香辛料類,high,17060,＜香辛料類＞　からし　粒入りマスタード,False,True,"粒入りマスタード (grainy mustard) is a spice condiment with very high salt (4.1g/100g) and high fat (15.9g/100g) that doesn't match any USDA database entries; all candidates are soups, gravies, or dressings with fundamentally different compositions and purposes"
調味料・香辛料類,high,17062,＜香辛料類＞　クローブ　粉,False,True,"Clove powder is a ground spice not represented in USDA database candidates; all options are soups, sauces, dressings, or gravies rather than spices/herbs"
調味料・香辛料類,high,17063,＜香辛料類＞　こしょう　黒　粉,False,True,Black pepper powder is a basic spice not adequately represented in USDA database; candidates are mostly soups/sauces/dressings with fundamentally different compositions and purposes
調味料・香辛料類,high,17064,＜香辛料類＞　こしょう　白　粉,False,True,"White pepper powder is a specific spice not adequately represented in USDA database candidates; all provided options are soups, sauces, gravies, or fats/oils rather than spices/seasonings category"
調味料・香辛料類,high,17065,＜香辛料類＞　こしょう　混合　粉,False,True,"Mixed pepper powder (こしょう混合粉) is a Japanese spice blend with no direct USDA equivalent; all candidates are soups, sauces, gravies, or condiments rather than pure spice products"
調味料・香辛料類,high,17066,＜香辛料類＞　さんしょう　粉,False,True,"Sansho powder is a Japan-specific spice (Sichuan pepper) with no direct USDA equivalent; all candidates are soups, sauces, dressings, or gravies - fundamentally different food products despite similar energy content."
調味料・香辛料類,high,17067,＜香辛料類＞　シナモン　粉,False,True,"Ground cinnamon is a common spice in both Japanese and US cuisines, but none of the USDA candidates are spices/herbs with comparable nutrient profiles; the spice candidates listed (ginger, garlic powder, rosemary) have different macronutrient compositions, and cinnamon powder should be categorized under Spices and Herbs but lacks a direct USDA match in this candidate list."
調味料・香辛料類,high,17069,＜香辛料類＞　しょうが　おろし,False,True,"Grated ginger (おろし) is a fresh Japanese spice/condiment with no direct USDA equivalent; while nutrient profiles are somewhat similar to some soup entries, the food category and concept (fresh ginger product) does not match any USDA database entry, and ginger as a standalone condiment is Japan-specific in this processed form."
調味料・香辛料類,high,17070,＜香辛料類＞　セージ　粉,False,True,"Sage powder is a dried herb/spice not adequately represented in USDA database candidates; all options are soups, sauces, gravies, or oils rather than pure dried herbs/spices"
調味料・香辛料類,high,17072,＜香辛料類＞　チリパウダー,False,True,"Chili powder is a spice/condiment not adequately represented in USDA database candidates; all offered matches are sauces, soups, gravies, or dressings rather than pure ground spices, and nutrient profiles (especially high carbs in gravy/soup options) don't match the concentrated spice composition"
調味料・香辛料類,high,17073,＜香辛料類＞　とうがらし　粉,False,True,"Chili powder (togarashi) is a pure spice with distinctive nutrient profile (16.2g protein, 8600μg VitA, 2700mg K, 12mg Fe per 100g) that doesn't match any USDA candidates; all candidates are prepared sauces, dressings, or soups with different macronutrient compositions and added ingredients"
調味料・香辛料類,high,17075,＜香辛料類＞　にんにく　ガーリックパウダー　食塩無添加,False,True,"Garlic powder is a common spice in both cuisines, but the USDA database lacks a direct garlic powder entry; all candidates are soups, sauces, or dressings with fundamentally different nutrient profiles and food categories."
調味料・香辛料類,high,17128,＜香辛料類＞　にんにく　ガーリックパウダー　食塩添加,False,True,"Garlic powder with salt is a Japanese spice product with no direct USDA equivalent; all candidates are soups, sauces, dressings, or gravies rather than pure spice powders, making them conceptually and nutritionally mismatched despite similar energy values."
調味料・香辛料類,high,17076,＜香辛料類＞　にんにく　おろし,False,True,"Grated garlic (にんにく おろし) is a Japanese-specific processed condiment with very high salt content (4.6g/100g) and minimal carbs that doesn't match any USDA soup, sauce, or seasoning entry; closest category would be spices but nutrient profile is distinctly different from all candidates"
調味料・香辛料類,high,17078,＜香辛料類＞　パセリ　乾,False,True,"Dried parsley is not adequately represented in USDA database; candidates are either soup/sauce bases or other dried herbs/spices with significantly different nutrient profiles (especially carbohydrates: Japanese parsley 5.5g vs candidates 56-76g), making all options poor matches."
調味料・香辛料類,high,17079,＜香辛料類＞　パプリカ　粉,False,True,"Paprika powder is a spice/seasoning not adequately represented in USDA database; all candidates are soups, sauces, dressings, or gravies with fundamentally different food matrices and uses despite some energy value overlap."
調味料・香辛料類,high,17080,＜香辛料類＞　わさび　粉　からし粉入り,False,True,"Wasabi powder with mustard powder is a Japan-specific spice blend with no direct USDA equivalent; while energy matches some candidates, the unique ingredient profile and extremely high potassium (1200mg) and low salt (0.1g) are characteristic of concentrated Japanese spice products not represented in USDA database."
調味料・香辛料類,high,17081,＜香辛料類＞　わさび　練り,False,True,Wasabi paste (練り) is a Japan-specific condiment with unique pungent characteristics and preparation method; no USDA equivalent exists in the provided database or US food supply
調味料・香辛料類,high,17082,＜その他＞　酵母　パン酵母　圧搾,False,True,"Pressed baker's yeast is a Japan-specific fermentation product with unique nutrient profile (high protein 16.5g, very high fiber 10.3g, high B vitamins) that does not match any USDA soup, sauce, dressing, or herb category; no nutritionally comparable USDA entry exists"
調味料・香辛料類,high,17083,＜その他＞　酵母　パン酵母　乾燥,False,True,"Dried baker's yeast (乾燥パン酵母) is a Japan-specific fermentation product with unique nutrient profile (37.1g protein, 32.6g fiber, 8.81mg B1) that does not match any USDA spice, herb, or soup category; no nutritionally equivalent US food exists"
調味料・香辛料類,high,17084,＜その他＞　ベーキングパウダー,False,True,"Baking powder is a leavening agent with specific chemical composition (high calcium, potassium, salt from sodium bicarbonate and acids) not represented in USDA soup/sauce database; no equivalent exists in provided candidates"
調理加工食品類,high,18025,和風料理　和え物類　いんげんのごま和え,False,True,いんげんのごま和え (string beans with sesame dressing) is a traditional Japanese vegetable side dish with no direct USDA equivalent; candidates are primarily soups/sauces/gravies which don't match the food concept of a dressed vegetable preparation
調理加工食品類,high,18026,和風料理　和え物類　わかめとねぎの酢みそ和え,False,True,"Wakame seaweed with vinegar-miso dressing is a traditional Japanese seaweed product with no direct USDA equivalent; while soups/sauces are closest in category, the fundamental food concept (prepared seaweed dish) is distinctly Japanese and not represented in US food supply."
調理加工食品類,high,18027,和風料理　酢の物類　紅白なます,False,True,"紅白なます is a traditional Japanese vinegared vegetable dish (daikon and carrot); no USDA database entry exists for this specific Japanese preparation, and all candidates are soups/sauces that don't match the food concept or nutrient profile of a vinegar-based vegetable side dish."
